ACTIVITY_CODE,ACTIVITY_NAME,TREATMENT_TYPE,FUND_CODES,NBR_UNITS_PLANNED,NBR_UNITS_ACCOMPLISHED,UOM,DATE_PLANNED,DATE_ACCOMPLISHED,DATE_COMPLETED,FY_PLANNED,FY_ACCOMPLISHED,FY_COMPLETED,ACTIVITY_UNIT_ORG,REGION_CODE,ADMIN_FOREST_CODE,DISTRICT_CODE,HOME_ORG,ADMIN_FOREST_NAME,ADMIN_DISTRICT_NAME,PROCLAIMED_FOREST_CODE,OWNERSHIP_CODE,OWNERSHIP_DESC,STATE_ABBR,WATERSHED_CODE,SLOPE,ELEVATION,ASPECT,METHOD_CODE,METHOD_DESC,EQUIPMENT_CODE,EQUIPMENT_DESC,COST_PER_UOM,NEPA_PROJECT_ID,NEPA_DOC_NAME,IMPLEMENTATION_PROJECT_NAMES,IMPLEMENTATION_PROJECT_NUMBERS,IMPLEMENTATION_PROJECT_TYPES,WORK_AGENT_CODES,SUBUNIT_SIZE,SUBUNIT_UOM,GIS_ACRES,ACTIVITY_UNIT_CN,SUBUNIT_CN,FACTS_ID,SUID,SUBUNIT,SUBUNIT_NAME,ACTIVITY_CN,NEPA_PROJECT_CN,STAGE,STAGE_DESC,REV_DATE,DATA_SOURCE_CODE,DATA_SOURCE_DESC,ACCURACY,UK,OBJECTID,ALPCOUNTY,SHAPEAREA,SHAPELEN
7100,"Pollinator habitat improved, restored or maintained",N/A,XXXX,104,,ACRES,2019-09-30T00:00:00.000Z,,,2019,,,030703,03,07,03,030703,Kaibab National Forest,North Kaibab Ranger District,0307,FS,USDA FOREST SERVICE,AZ,,,,,200,Mechanical,455,Feller Buncher,,32654,(PALS)DN & FONSI JACOB-RYAN VEGETATION MANAGEMENT PROJECT,MONARCH BUTTERFLY HABITAT RESTORATION, ,MBHR,CT,104,ACRES,104.081,3978205010602,1197218010602,A000000083,030703A000000083165,165,BASIN REOFFER PAYUNIT 2 TENDING ,5929653010602,33859,3,Accomplished,2019-09-27T19:48:52.000Z,2,GPS – Uncorrected Data,,0307_28651_ACTP,5506,Coconino,4.2511063408148e-05,0.0734492190786261
7100,"Pollinator habitat improved, restored or maintained",N/A,XXXX,107,107,ACRES,2018-09-25T00:00:00.000Z,2018-09-25T00:00:00.000Z,2019-06-18T00:00:00.000Z,2018,2018,2019,030703,03,07,03,030703,Kaibab National Forest,North Kaibab Ranger District,0307,FS,USDA FOREST SERVICE,AZ,,,,,420,Tractor Logging,455,Feller Buncher,,32654,(PALS)DN & FONSI JACOB-RYAN VEGETATION MANAGEMENT PROJECT,MONARCH BUTTERFLY HABITAT RESTORATION, ,MBHR,CT,107,ACRES,106.816,3978205010602,1160740010602,A000000083,030703A000000083117,117,ORDER EAST PAYUNIT 1 TENDING,5753296010602,33859,3,Accomplished,2018-10-31T15:22:49.000Z,2,GPS – Uncorrected Data,,0307_28014_ACTP,5480,Coconino,4.3611519110332e-05,0.0556019736018592
7100,"Pollinator habitat improved, restored or maintained",N/A,XXXX,149,149,ACRES,2018-09-25T00:00:00.000Z,2018-09-25T00:00:00.000Z,,2018,2018,,030703,03,07,03,030703,Kaibab National Forest,North Kaibab Ranger District,0307,FS,USDA FOREST SERVICE,AZ,,,,,420,Tractor Logging,455,Feller Buncher,,32654,(PALS)DN & FONSI JACOB-RYAN VEGETATION MANAGEMENT PROJECT,MONARCH BUTTERFLY HABITAT RESTORATION, ,MBHR,CT,149,ACRES,149.352,3978205010602,1160741010602,A000000083,030703A000000083118,118,ORDER EAST PAYUNIT 2 TENDING,5753313010602,33859,3,Accomplished,2018-10-31T15:22:49.000Z,2,GPS – Uncorrected Data,,0307_28015_ACTP,5481,Coconino,6.0980971653572e-05,0.0766579921765044
7100,"Pollinator habitat improved, restored or maintained",N/A,XXXX,12,12,ACRES,2018-09-25T00:00:00.000Z,2018-09-25T00:00:00.000Z,,2018,2018,,030703,03,07,03,030703,Kaibab National Forest,North Kaibab Ranger District,0307,FS,USDA FOREST SERVICE,AZ,,,,,420,Tractor Logging,455,Feller Buncher,,32654,(PALS)DN & FONSI JACOB-RYAN VEGETATION MANAGEMENT PROJECT,MONARCH BUTTERFLY HABITAT RESTORATION, ,MBHR,CT,12,ACRES,11.511,3978205010602,1160742010602,A000000083,030703A000000083119,119,ORDER EAST PAYUNIT 2 GRP SELECT REGEN HARV.,5755118010602,33859,3,Accomplished,2018-10-31T15:22:49.000Z,2,GPS – Uncorrected Data,,0307_28016_ACTP,5482,Coconino,4.7001745403035e-06,0.033978491202507
7100,"Pollinator habitat improved, restored or maintained",N/A,NFXF,1,1,ACRES,2019-04-15T00:00:00.000Z,2019-08-21T00:00:00.000Z,2019-08-21T00:00:00.000Z,2019,2019,2019,090704,09,07,04,090704,Ottawa National Forest,Kenton Ranger District,0907,FS,USDA FOREST SERVICE,MI,,,,,100,Manual,113,Hand Tool,1950,54443,(PALS)WILDLIFE HABITAT IMPROVEMENT PROJECT,"GREAT LAKES RESTORATION INITIATIVE,MONARCH BUTTERFLY HABITAT IMPROVEMENTS"," , ","GLRI,MBHR",FA,1,ACRES,0.892,6202311010602,1203740010602,NPP2019004,090704NPP2019004005,005,EMMANUEL WEST POLL PLTG,5955308010602,50772,3,Accomplished,2019-10-18T17:10:41.000Z,,,,0907_90724_ACTP,5527,Ontonagon,4.232181839855e-07,0.00298335260327685
7031,Planting propagules and cuttings,N/A,NFXF,1,1,ACRES,2019-04-15T00:00:00.000Z,2019-08-21T00:00:00.000Z,2019-08-21T00:00:00.000Z,2019,2019,2019,090704,09,07,04,090704,Ottawa National Forest,Kenton Ranger District,0907,FS,USDA FOREST SERVICE,MI,,,,,100,Manual,113,Hand Tool,1950,54443,(PALS)WILDLIFE HABITAT IMPROVEMENT PROJECT,"GREAT LAKES RESTORATION INITIATIVE,MONARCH BUTTERFLY HABITAT IMPROVEMENTS"," , ","GLRI,MBHR",FA,1,ACRES,0.892,6202311010602,1203740010602,NPP2019004,090704NPP2019004005,005,EMMANUEL WEST POLL PLTG,5955291010602,50772,3,Accomplished,2019-10-18T17:10:41.000Z,,,,0907_90724_ACTP,5528,Ontonagon,4.232181839855e-07,0.00298335260327685
7031,Planting propagules and cuttings,N/A,"NFND,NFVW,OFED",3,3,ACRES,2016-08-01T00:00:00.000Z,2016-10-03T00:00:00.000Z,2016-10-03T00:00:00.000Z,2016,2017,2017,090706,09,07,06,090706,Ottawa National Forest,Watersmeet Ranger District,0907,FS,USDA FOREST SERVICE,MI,,,,,100,Manual,121,Shovel,249,42830,(PALS)OPENINGS MAINTENANCE PROJECT,MONARCH BUTTERFLY HABITAT IMPROVEMENTS, ,MBHR,FA,3,ACRES,4.067,5612244010602,1057929010602,NPP2016006,090706NPP2016006004,004,SOUTH BOND HWT MEADOW POLL HAB,5274930010602,40658,3,Accomplished,2016-10-27T20:29:25.000Z,20,Digitized Other,,0907_76916_ACTP,5529,Ontonagon,1.9239062626215e-06,0.00654312443411516
7100,"Pollinator habitat improved, restored or maintained",N/A,"NFND,NFVW,OFED",3,3,ACRES,2016-08-01T00:00:00.000Z,2016-10-03T00:00:00.000Z,2016-10-03T00:00:00.000Z,2016,2017,2017,090706,09,07,06,090706,Ottawa National Forest,Watersmeet Ranger District,0907,FS,USDA FOREST SERVICE,MI,,,,,100,Manual,121,Shovel,0,42830,(PALS)OPENINGS MAINTENANCE PROJECT,MONARCH BUTTERFLY HABITAT IMPROVEMENTS, ,MBHR,FA,3,ACRES,4.067,5612244010602,1057929010602,NPP2016006,090706NPP2016006004,004,SOUTH BOND HWT MEADOW POLL HAB,5274975010602,40658,3,Accomplished,2016-10-27T20:29:25.000Z,20,Digitized Other,,0907_76916_ACTP,5530,Ontonagon,1.9239062626215e-06,0.00654312443411516
7100,"Pollinator habitat improved, restored or maintained",N/A,NFXF,1,1,ACRES,2019-04-15T00:00:00.000Z,2019-08-20T00:00:00.000Z,2019-08-20T00:00:00.000Z,2019,2019,2019,090706,09,07,06,090706,Ottawa National Forest,Watersmeet Ranger District,0907,FS,USDA FOREST SERVICE,MI,,,,,100,Manual,113,Hand Tool,1401,54443,(PALS)WILDLIFE HABITAT IMPROVEMENT PROJECT,"GREAT LAKES RESTORATION INITIATIVE,MONARCH BUTTERFLY HABITAT IMPROVEMENTS"," , ","GLRI,MBHR",FA,1,ACRES,0.037,6212089010602,1206334010602,NPP2019006,090706NPP2019006008,008,FR3967 POLL PLANTING,5963263010602,50772,3,Accomplished,2019-10-18T17:00:27.000Z,,,,0907_90722_ACTP,5531,Gogebic,1.7383367976e-08,0.000562916936819368
7031,Planting propagules and cuttings,N/A,NFXF,1,1,ACRES,2019-04-15T00:00:00.000Z,2019-08-20T00:00:00.000Z,2019-08-20T00:00:00.000Z,2019,2019,2019,090706,09,07,06,090706,Ottawa National Forest,Watersmeet Ranger District,0907,FS,USDA FOREST SERVICE,MI,,,,,100,Manual,113,Hand Tool,1401,54443,(PALS)WILDLIFE HABITAT IMPROVEMENT PROJECT,"GREAT LAKES RESTORATION INITIATIVE,MONARCH BUTTERFLY HABITAT IMPROVEMENTS"," , ","GLRI,MBHR",FA,1,ACRES,0.037,6212089010602,1206334010602,NPP2019006,090706NPP2019006008,008,FR3967 POLL PLANTING,5963245010602,50772,3,Accomplished,2019-10-18T17:00:27.000Z,,,,0907_90722_ACTP,5532,Gogebic,1.7383367976e-08,0.000562916936819368
7100,"Pollinator habitat improved, restored or maintained",N/A,NFVW,3,3,ACRES,2017-05-05T00:00:00.000Z,2017-06-20T00:00:00.000Z,2017-06-20T00:00:00.000Z,2017,2017,2017,090901,09,09,01,090901,Superior National Forest,Laurentian Ranger District,0909,FS,USDA FOREST SERVICE,MN,,,,,100,Manual,118,Rake,200,28862,(PALS)TRACKS PROJECT RECORD OF DECISION,MONARCH BUTTERFLY HABITAT IMPROVEMENTS, ,MBHR,,38,ACRES,38.37,3439676010602,826040010602,0000036015,0909010000036015000,000,STONE LAKE PU 80 COPP,5489261010602,30932,3,Accomplished,,,,,0909_7163_ACTP,5533,St. Louis,1.8540907112941e-05,0.0353549836651476
7100,"Pollinator habitat improved, restored or maintained",N/A,NFVW,5,5,ACRES,2017-05-05T00:00:00.000Z,2017-06-20T00:00:00.000Z,2017-06-20T00:00:00.000Z,2017,2017,2017,090901,09,09,01,090901,Superior National Forest,Laurentian Ranger District,0909,FS,USDA FOREST SERVICE,MN,,,,,100,Manual,118,Rake,200,37817,(PALS)SKIBO PROJECT DECISION NOTICE AND FINDING OF NO SIGNIFICANT IMPACT,MONARCH BUTTERFLY HABITAT IMPROVEMENTS, ,MBHR,,59,ACRES,59.059,4381097010602,938371010602,0000044018,0909010000044018000,000,KICK OFF PU 2 COPP,5489236010602,38987,3,Accomplished,2015-01-26T00:00:00.000Z,,,,0909_59518_ACTP,5534,St. Louis,2.8529110144981e-05,0.0431221323539617
7100,"Pollinator habitat improved, restored or maintained",N/A,NFRW,4,4,ACRES,2019-05-01T00:00:00.000Z,2019-07-08T00:00:00.000Z,2019-07-08T00:00:00.000Z,2019,2019,2019,090901,09,09,01,090901,Superior National Forest,Laurentian Ranger District,0909,FS,USDA FOREST SERVICE,MN,,,,,100,Manual,118,Rake,200,37817,(PALS)SKIBO PROJECT DECISION NOTICE AND FINDING OF NO SIGNIFICANT IMPACT,MONARCH BUTTERFLY HABITAT IMPROVEMENTS, ,MBHR,,13,ACRES,13.036,5938565010602,1136252010602,0000095041,0909010000095041000,000,PIT PU 1 COPPICE,5970392010602,38987,3,Accomplished,2018-08-20T14:48:08.000Z,,,,0909_107836_ACTP,5535,St. Louis,6.2831787544735e-06,0.0190749848264183
7100,"Pollinator habitat improved, restored or maintained",N/A,NFVW,45,45,ACRES,2016-05-05T00:00:00.000Z,2016-08-10T00:00:00.000Z,2016-08-10T00:00:00.000Z,2016,2016,2016,090905,09,09,05,090905,Superior National Forest,Kawishiwi Ranger District,0909,FS,USDA FOREST SERVICE,MN,,,,,100,Manual,100,Hand Work,200,32691,(PALS)BIRCH PROJECT DECISION NOTICE AND FINDING OF NO SIGNIFICANT IMPACT,MONARCH BUTTERFLY HABITAT IMPROVEMENTS, ,MBHR,,45,ACRES,45.289,3602900010602,841686010602,0000060036,0909050000060036000,000,JOHNSON PU 2 CCR PLANT,5261304010602,33327,3,Accomplished,2013-09-06T00:00:00.000Z,,,,0909_21763_ACTP,5546,St. Louis,2.2018851521456e-05,0.0394714118376394
7100,"Pollinator habitat improved, restored or maintained",N/A,NFWF,1,1,ACRES,2017-05-05T00:00:00.000Z,2017-07-12T00:00:00.000Z,2017-07-12T00:00:00.000Z,2017,2017,2017,090905,09,09,05,090905,Superior National Forest,Kawishiwi Ranger District,0909,FS,USDA FOREST SERVICE,MN,,,,,100,Manual,118,Rake,200,32691,(PALS)BIRCH PROJECT DECISION NOTICE AND FINDING OF NO SIGNIFICANT IMPACT,MONARCH BUTTERFLY HABITAT IMPROVEMENTS, ,MBHR,,69,ACRES,33.035,4934678010602,1010730010602,0000068011,0909050000068011000,000,KANGAS TASKORDER MFR27/BR27,5482259010602,33327,3,Accomplished,2015-10-15T15:38:19.000Z,,,,0909_74245_ACTP,5547,Lake,1.6053392494426e-05,0.0324426614737015
7100,"Pollinator habitat improved, restored or maintained",N/A,NFWF,2,2,ACRES,2017-05-05T00:00:00.000Z,2017-07-12T00:00:00.000Z,2017-07-12T00:00:00.000Z,2017,2017,2017,090905,09,09,05,090905,Superior National Forest,Kawishiwi Ranger District,0909,FS,USDA FOREST SERVICE,MN,,,,,100,Manual,118,Rake,200,32691,(PALS)BIRCH PROJECT DECISION NOTICE AND FINDING OF NO SIGNIFICANT IMPACT,MONARCH BUTTERFLY HABITAT IMPROVEMENTS, ,MBHR,FA,33,ACRES,20.073,3602831010602,841666010602,0000069009,0909050000069009000,000,KANGAS TASKORDER MFR 8 CC SEED,5482190010602,33327,3,Accomplished,2015-10-13T19:54:35.000Z,,,,0909_73928_ACTP,5548,Lake,9.749151140449e-06,0.0147912379976909
7100,"Pollinator habitat improved, restored or maintained",N/A,NFWF,2,2,ACRES,2017-05-05T00:00:00.000Z,2017-07-12T00:00:00.000Z,2017-07-12T00:00:00.000Z,2017,2017,2017,090905,09,09,05,090905,Superior National Forest,Kawishiwi Ranger District,0909,FS,USDA FOREST SERVICE,MN,,,,,100,Manual,118,Rake,200,19535,(PALS)GLACIER PROJECT,MONARCH BUTTERFLY HABITAT IMPROVEMENTS, ,MBHR,,10,ACRES,10.499,AU322197010602,507339010602,0000074012,0909050000074012000,000,CAUSE Y PU 14 IMP,5482778010602,23162,3,Accomplished,,,,,0909_6950_ACTP,5549,Lake,5.100108191431e-06,0.0225434355235159
7100,"Pollinator habitat improved, restored or maintained",N/A,NFWF,4,4,ACRES,2018-05-04T00:00:00.000Z,2018-07-16T00:00:00.000Z,2018-07-16T00:00:00.000Z,2018,2018,2018,090905,09,09,05,090905,Superior National Forest,Kawishiwi Ranger District,0909,FS,USDA FOREST SERVICE,MN,,,,,100,Manual,118,Rake,200,19535,(PALS)GLACIER PROJECT,MONARCH BUTTERFLY HABITAT IMPROVEMENTS, ,MBHR,,14,ACRES,14.291,AU322198010602,507340010602,0000074021,0909050000074021000,000,CAUSE Y PU 12 CC,5751378010602,23162,3,Accomplished,,,,,0909_6938_ACTP,5550,Lake,6.941857633369e-06,0.0233661094033049
7100,"Pollinator habitat improved, restored or maintained",N/A,NFWF,2,2,ACRES,2017-05-05T00:00:00.000Z,2017-07-12T00:00:00.000Z,2017-07-12T00:00:00.000Z,2017,2017,2017,090905,09,09,05,090905,Superior National Forest,Kawishiwi Ranger District,0909,FS,USDA FOREST SERVICE,MN,,,,,100,Manual,118,Rake,200,19535,(PALS)GLACIER PROJECT,MONARCH BUTTERFLY HABITAT IMPROVEMENTS, ,MBHR,,14,ACRES,14.291,AU322198010602,507340010602,0000074021,0909050000074021000,000,CAUSE Y PU 12 CC,5482737010602,23162,3,Accomplished,,,,,0909_6938_ACTP,5551,Lake,6.941857633369e-06,0.0233661094033049
7100,"Pollinator habitat improved, restored or maintained",N/A,NFWF,7,7,ACRES,2018-05-04T00:00:00.000Z,2018-07-16T00:00:00.000Z,2018-07-16T00:00:00.000Z,2018,2018,2018,090905,09,09,05,090905,Superior National Forest,Kawishiwi Ranger District,0909,FS,USDA FOREST SERVICE,MN,,,,,100,Manual,118,Rake,200,19535,(PALS)GLACIER PROJECT,MONARCH BUTTERFLY HABITAT IMPROVEMENTS, ,MBHR,,24,ACRES,23.705,AU322186010602,507328010602,0000074036,0909050000074036000,000,CAUSE Y PU 10 COP,5750073010602,23162,3,Accomplished,,,,,0909_6948_ACTP,5552,Lake,1.1512135301642e-05,0.0264886092959088
7100,"Pollinator habitat improved, restored or maintained",N/A,NFWF,4,4,ACRES,2018-10-01T00:00:00.000Z,2018-10-04T00:00:00.000Z,2018-10-04T00:00:00.000Z,2019,2019,2019,090905,09,09,05,090905,Superior National Forest,Kawishiwi Ranger District,0909,FS,USDA FOREST SERVICE,MN,,,,,100,Manual,118,Rake,200,19535,(PALS)GLACIER PROJECT,MONARCH BUTTERFLY HABITAT IMPROVEMENTS, ,MBHR,,31,ACRES,31.22,AU321733010602,743703010602,0000075030,0909050000075030001,001,WONDER Y PU 4 CCR,5751486010602,23162,3,Accomplished,,,,,0909_7125_ACTP,5553,Lake,1.51660797735525e-05,0.028647107794373
7100,"Pollinator habitat improved, restored or maintained",N/A,NFWF,5,5,ACRES,2018-05-04T00:00:00.000Z,2018-07-16T00:00:00.000Z,2018-07-16T00:00:00.000Z,2018,2018,2018,090905,09,09,05,090905,Superior National Forest,Kawishiwi Ranger District,0909,FS,USDA FOREST SERVICE,MN,,,,,100,Manual,118,Rake,200,19535,(PALS)GLACIER PROJECT,MONARCH BUTTERFLY HABITAT IMPROVEMENTS, ,MBHR,,10,ACRES,9.744,AU321411010602,743715010602,0000075070,0909050000075070001,001,WONDER Y PU 1N IMP,5751480010602,23162,3,Accomplished,,,,,0909_7120_ACTP,5554,Lake,4.7348425920295e-06,0.0169079830116945
7100,"Pollinator habitat improved, restored or maintained",N/A,NFWF,4,4,ACRES,2018-05-04T00:00:00.000Z,2018-07-16T00:00:00.000Z,2018-07-16T00:00:00.000Z,2018,2018,2018,090905,09,09,05,090905,Superior National Forest,Kawishiwi Ranger District,0909,FS,USDA FOREST SERVICE,MN,,,,,100,Manual,118,Rake,200,19535,(PALS)GLACIER PROJECT,MONARCH BUTTERFLY HABITAT IMPROVEMENTS, ,MBHR,,11,ACRES,10.642,2926546010602,743718010602,0000075074,0909050000075074001,001,WONDER Y PU 1S IMP,5751482010602,23162,3,Accomplished,,,,,0909_7121_ACTP,5555,Lake,5.1706903700125e-06,0.0151304469680045
7100,"Pollinator habitat improved, restored or maintained",N/A,NFWF,3,3,ACRES,2018-05-04T00:00:00.000Z,2018-07-17T00:00:00.000Z,2018-07-17T00:00:00.000Z,2018,2018,2018,090905,09,09,05,090905,Superior National Forest,Kawishiwi Ranger District,0909,FS,USDA FOREST SERVICE,MN,,,,,100,Manual,118,Rake,200,19535,(PALS)GLACIER PROJECT,MONARCH BUTTERFLY HABITAT IMPROVEMENTS, ,MBHR,,63,ACRES,62.992,AU322250010602,507392010602,0000078065,0909050000078065000,000,FILSON STEWARDSHIP PU 4 CCR,5751383010602,23162,3,Accomplished,,,,,0909_7210_ACTP,5556,Lake,3.0627211180622e-05,0.05855120744078
7100,"Pollinator habitat improved, restored or maintained",N/A,NFWF,3,3,ACRES,2018-05-04T00:00:00.000Z,2018-07-17T00:00:00.000Z,2018-07-17T00:00:00.000Z,2018,2018,2018,090905,09,09,05,090905,Superior National Forest,Kawishiwi Ranger District,0909,FS,USDA FOREST SERVICE,MN,,,,,100,Manual,118,Rake,200,19535,(PALS)GLACIER PROJECT,MONARCH BUTTERFLY HABITAT IMPROVEMENTS, ,MBHR,,34,ACRES,34.317,AU320598010602,503832010602,0000081039,0909050000081039000,000,FILSON STEWARDSHIP PU 17 COPPICE,5751385010602,23162,3,Accomplished,,,,,0909_7205_ACTP,5557,Lake,1.66733931584095e-05,0.0498266589969378
7100,"Pollinator habitat improved, restored or maintained",N/A,NFRW,6,6,ACRES,2019-05-01T00:00:00.000Z,2019-07-10T00:00:00.000Z,2019-07-10T00:00:00.000Z,2019,2019,2019,090905,09,09,05,090905,Superior National Forest,Kawishiwi Ranger District,0909,FS,USDA FOREST SERVICE,MN,,,,,100,Manual,118,Rake,200,40841,(PALS)PEARL PROJECT DECISION NOTICE,MONARCH BUTTERFLY HABITAT IMPROVEMENTS, ,MBHR,,20,ACRES,20.279,5646403010602,1062383010602,0000092027,0909050000092027000,000,GEM PU 15 CCR,5970566010602,42914,3,Accomplished,2017-02-01T21:41:59.000Z,,,,0909_94403_ACTP,5558,Lake,9.838430423484e-06,0.0154348412628201
7100,"Pollinator habitat improved, restored or maintained",N/A,NFRW,5,5,ACRES,2019-05-01T00:00:00.000Z,2019-09-17T00:00:00.000Z,2019-09-17T00:00:00.000Z,2019,2019,2019,090905,09,09,05,090905,Superior National Forest,Kawishiwi Ranger District,0909,FS,USDA FOREST SERVICE,MN,,,,,100,Manual,118,Rake,200,40841,(PALS)PEARL PROJECT DECISION NOTICE,MONARCH BUTTERFLY HABITAT IMPROVEMENTS, ,MBHR,,26,ACRES,25.623,5837030010602,1109001010602,0000092031,0909050000092031000,000,STARLING PU 4 COPP,5970542010602,42914,3,Accomplished,2018-03-29T15:21:52.000Z,,,,0909_106238_ACTP,5559,Lake,1.24330011610835e-05,0.0172508707273803
7100,"Pollinator habitat improved, restored or maintained",N/A,NFRW,4,4,ACRES,2019-05-01T00:00:00.000Z,2019-09-17T00:00:00.000Z,2019-09-17T00:00:00.000Z,2019,2019,2019,090905,09,09,05,090905,Superior National Forest,Kawishiwi Ranger District,0909,FS,USDA FOREST SERVICE,MN,,,,,100,Manual,118,Rake,200,40841,(PALS)PEARL PROJECT DECISION NOTICE,MONARCH BUTTERFLY HABITAT IMPROVEMENTS, ,MBHR,,25,ACRES,25.109,5837040010602,1109002010602,0000092032,0909050000092032000,000,STARLING PU 3 CCR,5970525010602,42914,3,Accomplished,2018-03-29T15:27:56.000Z,,,,0909_106243_ACTP,5560,Lake,1.21840350445055e-05,0.0279385258235589
7100,"Pollinator habitat improved, restored or maintained",N/A,NFRW,3,3,ACRES,2019-05-01T00:00:00.000Z,2019-07-10T00:00:00.000Z,2019-07-10T00:00:00.000Z,2019,2019,2019,090905,09,09,05,090905,Superior National Forest,Kawishiwi Ranger District,0909,FS,USDA FOREST SERVICE,MN,,,,,100,Manual,118,Rake,200,40841,(PALS)PEARL PROJECT DECISION NOTICE,MONARCH BUTTERFLY HABITAT IMPROVEMENTS, ,MBHR,,22,ACRES,22.28,5470226010602,1040484010602,0000100025,0909050000100025000,000,SERPENT PU 5 CCR SEED,5970590010602,42914,3,Accomplished,2017-09-11T20:31:04.000Z,,,,0909_99526_ACTP,5561,Lake,1.0811720149992e-05,0.0267212439497139
7100,"Pollinator habitat improved, restored or maintained",N/A,NFRW,2,2,ACRES,2019-05-01T00:00:00.000Z,2019-07-10T00:00:00.000Z,2019-07-10T00:00:00.000Z,2019,2019,2019,090905,09,09,05,090905,Superior National Forest,Kawishiwi Ranger District,0909,FS,USDA FOREST SERVICE,MN,,,,,100,Manual,118,Rake,200,40841,(PALS)PEARL PROJECT DECISION NOTICE,MONARCH BUTTERFLY HABITAT IMPROVEMENTS, ,MBHR,,15,ACRES,15.468,5470257010602,1040490010602,0000100055,0909050000100055000,000,SERPENT PU 8 CCR SEED,5970596010602,42914,3,Accomplished,2017-09-11T20:31:04.000Z,,,,0909_99528_ACTP,5562,Lake,7.5052468759795e-06,0.0141551639010237
7100,"Pollinator habitat improved, restored or maintained",N/A,NFWF,2,2,ACRES,2017-05-05T00:00:00.000Z,2017-07-12T00:00:00.000Z,2017-07-12T00:00:00.000Z,2017,2017,2017,090905,09,09,05,090905,Superior National Forest,Kawishiwi Ranger District,0909,FS,USDA FOREST SERVICE,MN,,,,,100,Manual,118,Rake,200,40841,(PALS)PEARL PROJECT DECISION NOTICE,MONARCH BUTTERFLY HABITAT IMPROVEMENTS, ,MBHR,,14,ACRES,14.147,5417954010602,1036445010602,0000123061,0909050000123061000,000,JACKPOT PU 4 COPP,5482843010602,42914,3,Accomplished,2016-10-13T20:03:54.000Z,,,,0909_89917_ACTP,5563,Lake,6.8583491561995e-06,0.011384028424356
7100,"Pollinator habitat improved, restored or maintained",N/A,NFWF,1,1,ACRES,2017-05-05T00:00:00.000Z,2017-07-12T00:00:00.000Z,2017-07-12T00:00:00.000Z,2017,2017,2017,090905,09,09,05,090905,Superior National Forest,Kawishiwi Ranger District,0909,FS,USDA FOREST SERVICE,MN,,,,,100,Manual,118,Rake,200,40841,(PALS)PEARL PROJECT DECISION NOTICE,MONARCH BUTTERFLY HABITAT IMPROVEMENTS, ,MBHR,,6,ACRES,5.449,5675663010602,1068722010602,0000124053,0909050000124053001,001,JACKPOT PU 5 COPP,5482810010602,42914,3,Accomplished,2017-10-25T15:48:10.000Z,,,,0909_101758_ACTP,5564,Lake,2.641704005144e-06,0.00889353983965397
7100,"Pollinator habitat improved, restored or maintained",N/A,NFWF,1,1,ACRES,2017-05-05T00:00:00.000Z,2017-07-13T00:00:00.000Z,2017-07-13T00:00:00.000Z,2017,2017,2017,090906,09,09,06,090906,Superior National Forest,LaCroix Ranger District,0909,FS,USDA FOREST SERVICE,MN,,,,,100,Manual,118,Rake,200,22957,(PALS)BORDER PROJECT,MONARCH BUTTERFLY HABITAT IMPROVEMENTS, ,MBHR,,8,ACRES,8.12,3730828010602,856501010602,0000032040,0909060000032040000,000,THE FALLS PU 12 CCR PLANT,5487375010602,26026,3,Accomplished,2014-04-03T20:31:37.000Z,,,,0909_34602_ACTP,5565,St. Louis,3.9807572211945e-06,0.0186904084153261
7100,"Pollinator habitat improved, restored or maintained",N/A,NFWF,2,2,ACRES,2017-05-05T00:00:00.000Z,2017-07-13T00:00:00.000Z,2017-07-13T00:00:00.000Z,2017,2017,2017,090906,09,09,06,090906,Superior National Forest,LaCroix Ranger District,0909,FS,USDA FOREST SERVICE,MN,,,,,100,Manual,118,Rake,200,22957,(PALS)BORDER PROJECT,MONARCH BUTTERFLY HABITAT IMPROVEMENTS, ,MBHR,,21,ACRES,21.027,3576870010602,839100010602,0000033068,0909060000033068000,000,MAR CREEK PU 7 CC PLT,5487404010602,26026,3,Accomplished,,,,,0909_7043_ACTP,5566,St. Louis,1.03077796568235e-05,0.0238713147191653
